"","ID","site","location","landscape","replicate","bbspecies","bborgan","kingdom","phylum","order","family","genus","species","plant.species","Abundance","binom.abund","native_exotic","pollination_mode","Flowering_months_duration","start_flowering","growth_form_category","plant_height_m","reference","inflorescence","structural_blossom_class","symmetry","nectar","pollen","oil","sugar.concentration","growth_form_numeric","structural_blossom_numeric","symmetry_numeric"
"3462","35_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0312368972746331,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3463","11_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asparagales","Amaryllidaceae","Allium","sp.","Allium sp.",0.0312352061201689,1,NA,"biotic",NA,NA,"herb",NA,NA,NA,"dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3464","30_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Solanales","Solanaceae","Solanum","dulcamara","Solanum dulcamara",0.0311689473213487,1,"N","biotic",3,6,"herb",6,NA,"1","bell_trumpet","actinomorph",0,1,0,NA,1,5,2
"3465","21_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Ranunculales","Ranunculaceae","Clematis","sp.","Clematis sp.",0.031125411683134,1,NA,"biotic",NA,NA,"climber",NA,NA,NA,"dish_bowl","actinomorph",NA,NA,NA,NA,3,3,2
"3466","08_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Salvia","nemorosa","Salvia nemorosa",0.031024660209978,1,"N","biotic",2,6,"herb",0.45,NA,"1","gullet","sigomorph",1,1,0,54.66666667,1,2,1
"3467","02_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lathyrus","sativus","Lathyrus sativus",0.0310166046182308,1,"N","biotic",2,5,"herb",0.6,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3468","24_ZHRD_pL","ZHRD","ZH","R","D","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0309928783793127,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3469","03_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0309720047490407,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3470","24_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Brassicales","Brassicaceae","Raphanus","sativus","Raphanus sativus",0.0309109910652516,1,"E","biotic",4,5,"herb",1,NA,"0","dish_bowl","actinomorph",1,1,0,112.32,1,3,2
"3471","27_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0309061174709649,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3472","26_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","vulgaris","Linaria vulgaris",0.0308797016811255,1,"N","biotic",4,6,"herb",1.2,NA,"1","gullet","sigomorph",1,1,0,39,1,2,1
"3473","12_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Symphytum","bulbosum","Symphytum bulbosum",0.0308713372989645,1,"N","biotic",2,4,"herb",0.33,NA,"1","tube","actinomorph",1,1,0,NA,1,6,2
"3474","07_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Apiales","Apiaceae","Daucus","carota","Daucus carota",0.0308633680968279,1,"E","biotic",3,6,"herb",1,NA,"1","dish_bowl","actinomorph",1,1,0,573.1,1,3,2
"3475","02_ZHRF_pL","ZHRF","ZH","R","F","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0308517407508408,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3476","04_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0307907372515651,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3477","26_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.030771109347335,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3478","01_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0307674227288753,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3479","03_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0307287478985454,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"3480","03_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0306829376807449,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"3481","09_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0306607981918753,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3482","01_BEUA_lB","BEUA","BE","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Echium","vulgare","Echium vulgare",0.0305998142541823,1,"N","biotic",6,5,"herb",0.9,NA,"1","bell_trumpet","actinomorph",1,1,0,41.17,1,5,2
"3483","06_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Asparagales","Amaryllidaceae","Allium","schoenoprasum","Allium schoenoprasum",0.0305998136779495,1,"N","biotic",4,5,"herb",0.5,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3484","05_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0305822015386077,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3485","04_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Hypochaeris","radicata","Hypochaeris radicata",0.0305719321704248,1,"N","biotic",5,6,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,1171.61,1,3,2
"3486","28_ZHUB_lL","ZHUB","ZH","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.030556535470107,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3487","20_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0304834377797672,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3488","20_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","oliveri","Tilia oliveri",0.0304487179487179,1,"E","biotic",3,6,"tree",16,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"3489","34_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0304461221688401,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3490","03_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.03036285859583,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3491","34_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0303607608334089,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3492","38_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0303314820414074,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3493","32_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lathyrus","sativus","Lathyrus sativus",0.0303277824620573,1,"N","biotic",2,5,"herb",0.6,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3494","24_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Sapindales","Simaroubaceae","Ailanthus","altissima","Ailanthus altissima",0.030221984487831,1,"E","biotic",2,6,"tree",30,NA,"1","dish_bowl","actinomorph",1,1,0,NA,4,3,2
"3495","02_BSUA_lL","BSUA","BS","U","A","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0302138326560067,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3496","18_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0301754385964912,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3497","22_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.03016580235191,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","12_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Zinnia","elegans","Zinnia elegans",0.0301445226760925,1,"E","biotic",4,7,"herb",1,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3499","03_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","purpurea","Linaria purpurea",0.0301388298625868,1,"N","biotic",5,6,"herb",0.6,NA,"1","gullet","sigomorph",1,1,0,180.13,1,2,1
"3500","40_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Echium","vulgare","Echium vulgare",0.0300925925925926,1,"N","biotic",6,5,"herb",0.9,NA,"1","bell_trumpet","actinomorph",1,1,0,41.17,1,5,2
"3501","21_BSUB_lL","BSUB","BS","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.030087379515359,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3502","21_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Boraginales","Hydrophyllaceae","Phacelia","tanacetifolia","Phacelia tanacetifolia",0.0300837776085301,1,"E","biotic",6,5,"herb",0.6,NA,"1","bell_trumpet","actinomorph",1,1,0,28.90769231,1,5,2
"3503","06_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Rosales","Rosaceae","Rubus","idaeus","Rubus idaeus",0.0300763794250943,1,"N","biotic",3,5,"shrub",2.5,NA,"1","brush","no_symmetry",1,1,0,47.27608696,2,7,3
"3504","16_BERD_pB","BERD","BE","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.0300748087753215,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"3505","09_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.030004271070615,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3506","09_ZHUA_pB","ZHUA","ZH","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Vicia","sativa","Vicia sativa",0.0299860246129632,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,44,1,1,1
"3507","01_BEUA_lB","BEUA","BE","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0299846820007478,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3508","23_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","pedunculatus","Lotus pedunculatus",0.0299839196768247,1,"N","biotic",2,6,"herb",0.55,NA,"1","flag","sigomorph",1,1,0,35.36,1,1,1
"3509","22_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0299612266478675,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3510","22_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0299565846599132,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3511","04_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0298117317566516,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3512","23_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.029770003239391,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3513","08_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0297463514116372,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3514","37_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0296817001373272,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3515","20_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Rosales","Urticaceae","Urtica","dioica","Urtica dioica",0.0296761653535108,1,"N","abiotic",3,6,"herb",1.5,NA,"1",NA,NA,0,1,0,NA,1,NA,NA
"3516","21_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0296711640675194,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3517","29_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","cyanus","Centaurea cyanus",0.0296407681622979,1,"N","biotic",5,6,"herb",0.8,NA,"1","dish_bowl","actinomorph",1,1,0,56.86666667,1,3,2
"3518","23_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0296392345113619,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"3519","28_ZHUC_lL","ZHUC","ZH","U","C","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0296326712176427,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3520","14_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0296162588581361,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3521","03_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.029615476474803,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"3522","07_BSRD_pB","BSRD","BS","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.029557439617749,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"3523","13_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0295498066308715,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3524","22_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0295422399382795,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3525","04_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Lamiaceae spc","sp.","Lamiaceae sp.",0.0295397683072977,1,NA,"biotic",NA,NA,"shrub",NA,NA,NA,"gullet","sigomorph",1,1,0,NA,2,2,1
"3526","23_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Lavandula","angustifolia","Lavandula angustifolia",0.029493665921481,1,"N","biotic",4,7,"shrub",0.38,NA,"1","stalk_disk","actinomorph",1,1,0,43.875,2,4,2
"3527","21_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.02948952252524,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3528","16_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.029451753126137,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3529","19_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.029446697891222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530","19_BEUB_lL","BEUB","BE","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.0294117647058824,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"3531","05_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0293722637922313,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3532","05_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0293615394418249,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3533","04_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0293563483863125,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3534","07_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Oleaceae","Ligustrum","ovalifolium","Ligustrum ovalifolium",0.0293108928780553,1,"E","biotic",3,5,"shrub/tree",5,NA,"1","stalk_disk","actinomorph",1,1,0,66.75,5,4,2
"3535","01_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Ericales","Primulaceae","Lysimachia","thyrsiflora","Lysimachia thyrsiflora",0.0292870297290187,1,"E","biotic",3,5,"herb",0.8,NA,"1","dish_bowl","actinomorph",0,1,1,NA,1,3,2
"3536","08_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Robinia","pseudoacacia","Robinia pseudoacacia",0.029259875666944,1,"E","biotic",2,5,"tree",25,NA,"1","flag","sigomorph",1,1,0,46.36666667,4,1,1
"3537","25_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Achillea","filipendulina","Achillea filipendulina",0.0292537313432836,1,"E","biotic",3,7,"herb",1.9,NA,"1","dish_bowl","actinomorph",1,1,0,34.62,1,3,2
"3538","17_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","scabiosa","Centaurea scabiosa",0.0292335460581448,1,"N","biotic",3,6,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,55.53333333,1,3,2
"3539","09_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Hypochaeris","radicata","Hypochaeris radicata",0.0292195587427349,1,"N","biotic",5,6,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,1171.61,1,3,2
"3540","05_1_BERD_lB","BERD","BE","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0292110018068661,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3541","19_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Lavandula","angustifolia","Lavandula angustifolia",0.0291985879525312,1,"N","biotic",4,7,"shrub",0.38,NA,"1","stalk_disk","actinomorph",1,1,0,43.875,2,4,2
"3542","12_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Salvia","nemorosa","Salvia nemorosa",0.0291675588228297,1,"N","biotic",2,6,"herb",0.45,NA,"1","gullet","sigomorph",1,1,0,54.66666667,1,2,1
"3543","24_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0291483885001631,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"3544","31_ZHRF_pL","ZHRF","ZH","R","F","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lathyrus","pratensis","Lathyrus pratensis",0.0291105028490764,1,"N","biotic",2,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,952.69,1,1,1
"3545","27_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0290385318980955,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3546","31_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0290353721626773,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3547","10_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.029013872796167,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
